module, rotation, UDI-f, UDI-a, UDI-e 
module_0,90.0,43.1,56.9,0.0
module_0,90.0,35.56,64.44,0.0
module_0,90.0,39.37,60.58,0.05
module_0,90.0,39.23,60.77,0.0
module_0,90.0,38.33,61.56,0.11
module_0,90.0,9.78,46.58,43.64
module_0,90.0,10.08,50.74,39.18
module_0,90.0,10.52,62.58,26.9
module_0,90.0,11.56,74.16,14.27
module_0,90.0,12.52,77.32,10.16
module_0,90.0,9.64,22.96,67.4
module_0,90.0,9.89,39.21,50.9
module_0,90.0,10.41,55.89,33.7
module_0,90.0,11.23,71.26,17.51
module_0,90.0,11.95,76.52,11.53
module_0,90.0,9.7,24.82,65.48
module_0,90.0,9.78,38.38,51.84
module_0,90.0,10.27,54.11,35.62
module_0,90.0,11.1,70.27,18.63
module_0,90.0,11.7,76.3,12.0
module_0,90.0,9.7,26.33,63.97
module_0,90.0,10.0,43.23,46.77
module_0,90.0,10.44,58.36,31.21
module_0,90.0,11.23,73.23,15.53
module_0,90.0,11.86,77.21,10.93
module_0,90.0,10.33,66.55,23.12
module_0,90.0,10.27,58.66,31.07
module_0,90.0,10.82,66.22,22.96
module_0,90.0,11.56,76.08,12.36
module_0,90.0,12.38,78.25,9.37
module_0,90.0,25.34,74.66,0.0
module_0,90.0,16.22,74.38,9.4
module_0,90.0,16.88,74.22,8.9
module_0,90.0,19.18,76.68,4.14
module_0,90.0,22.55,75.01,2.44
module_0,90.0,23.56,76.44,0.0
module_0,90.0,15.4,74.88,9.73
module_0,90.0,16.25,74.3,9.45
module_0,90.0,18.74,76.9,4.36
module_0,90.0,22.0,75.7,2.3
module_0,90.0,27.07,72.93,0.0
module_0,90.0,17.18,74.52,8.3
module_0,90.0,17.42,74.52,8.05
module_0,90.0,19.89,76.33,3.78
module_0,90.0,22.63,74.88,2.49
module_0,90.0,9.67,40.52,49.81
module_0,90.0,9.62,26.3,64.08
module_0,90.0,9.62,22.41,67.97
module_0,90.0,9.62,21.62,68.77
module_0,90.0,9.62,21.92,68.47
module_0,90.0,9.62,22.44,67.95
module_0,90.0,9.62,23.1,67.29
module_0,90.0,9.62,25.15,65.23
module_0,90.0,9.73,35.07,55.21
module_0,90.0,9.7,33.67,56.63
module_0,90.0,9.7,35.7,54.6
module_0,90.0,9.7,38.49,51.81
module_0,90.0,9.75,42.88,47.37
module_0,90.0,9.84,47.4,42.77
module_0,90.0,9.7,25.42,64.88
module_0,90.0,9.86,33.29,56.85
module_0,90.0,9.89,41.86,48.25
module_0,90.0,9.95,50.49,39.56
module_0,90.0,10.03,54.79,35.18
module_0,90.0,10.14,58.55,31.32
module_0,90.0,9.7,21.48,68.82
module_0,90.0,9.97,33.12,56.9
module_0,90.0,10.11,48.49,41.4
module_0,90.0,10.14,59.04,30.82
module_0,90.0,10.27,62.74,26.99
module_0,90.0,10.44,66.03,23.53
module_0,90.0,9.7,23.95,66.36
module_0,90.0,10.08,38.08,51.84
module_0,90.0,10.27,55.78,33.95
module_0,90.0,10.44,66.38,23.18
module_0,90.0,10.68,68.66,20.66
module_0,90.0,10.96,71.26,17.78
module_0,90.0,9.78,33.21,57.01
module_0,90.0,10.19,48.14,41.67
module_0,90.0,10.52,65.12,24.36
module_0,90.0,10.96,71.26,17.78
module_0,90.0,11.18,74.58,14.25
module_0,90.0,11.48,75.67,12.85
module_0,90.0,10.16,55.21,34.63
module_0,90.0,10.52,64.11,25.37
module_0,90.0,11.04,73.42,15.53
module_0,90.0,11.34,76.47,12.19
module_0,90.0,11.86,77.48,10.66
module_0,90.0,12.47,79.37,8.16
module_0,90.0,11.15,72.96,15.89
module_0,90.0,11.18,75.32,13.51
module_0,90.0,11.37,77.45,11.18
module_0,90.0,11.81,78.85,9.34
module_0,90.0,12.6,80.0,7.4
module_0,90.0,13.67,81.45,4.88
module_0,90.0,15.59,81.62,2.79
module_0,90.0,19.18,79.01,1.81
module_0,90.0,22.08,77.26,0.66
module_0,90.0,25.48,74.33,0.19
module_0,90.0,30.52,69.48,0.0
module_0,90.0,35.97,64.03,0.0
module_0,90.0,40.36,59.64,0.0
module_0,90.0,43.18,56.82,0.0
module_0,90.0,9.97,62.68,27.34
module_0,90.0,9.7,22.96,67.34
module_0,90.0,9.62,18.27,72.11
module_0,90.0,9.62,18.38,72.0
module_0,90.0,9.62,22.25,68.14
module_0,90.0,10.0,55.07,34.93
module_0,90.0,11.62,78.22,10.16
module_0,90.0,11.18,76.58,12.25
module_0,90.0,12.82,82.93,4.25
module_0,90.0,10.0,50.25,39.75
module_0,90.0,10.27,58.9,30.82
module_0,90.0,10.44,63.45,26.11
module_0,90.0,10.96,69.4,19.64
module_0,90.0,11.4,75.12,13.48
module_0,90.0,12.22,79.04,8.74
module_0,90.0,13.67,81.7,4.63
module_0,90.0,11.51,77.84,10.66
module_0,90.0,22.44,76.88,0.68
module_0,90.0,23.04,76.47,0.49
module_0,90.0,33.26,66.74,0.0
module_0,90.0,40.66,59.34,0.0
module_0,90.0,27.04,72.88,0.08
module_0,90.0,42.49,57.51,0.0
module_0,90.0,45.97,54.03,0.0
module_0,90.0,14.36,82.14,3.51
module_0,90.0,21.7,77.34,0.96
module_0,90.0,25.32,74.38,0.3
module_0,90.0,18.52,80.16,1.32
module_0,90.0,26.77,72.96,0.27
module_0,90.0,33.23,66.6,0.16
module_0,90.0,36.27,63.73,0.0
module_0,90.0,39.89,60.08,0.03
module_0,90.0,9.62,26.55,63.84
module_0,90.0,9.78,41.64,48.58
module_0,90.0,10.27,55.32,34.41
module_0,90.0,11.15,70.25,18.6
module_0,90.0,12.05,76.71,11.23
module_0,90.0,9.62,19.4,70.99
module_0,90.0,9.7,32.52,57.78
module_0,90.0,10.14,48.41,41.45
module_0,90.0,10.82,66.9,22.27
module_0,90.0,11.64,75.51,12.85
module_0,90.0,9.62,18.11,72.27
module_0,90.0,9.7,32.9,57.4
module_0,90.0,10.14,49.56,40.3
module_0,90.0,10.85,65.45,23.7
module_0,90.0,11.64,75.29,13.07
module_0,90.0,9.7,29.34,60.96
module_0,90.0,9.89,42.88,47.23
module_0,90.0,10.33,55.81,33.86
module_0,90.0,11.07,70.36,18.58
module_0,90.0,11.84,76.58,11.59
module_0,90.0,13.42,79.84,6.74
module_0,90.0,10.44,64.16,25.4
module_0,90.0,10.68,64.82,24.49
module_0,90.0,11.45,73.78,14.77
module_0,90.0,12.33,78.16,9.51
module_0,135.0,29.75,70.25,0.0
module_0,135.0,28.05,71.95,0.0
module_0,135.0,36.27,63.73,0.0
module_0,135.0,16.77,73.29,9.95
module_0,135.0,16.16,77.23,6.6
module_0,135.0,19.21,79.7,1.1
module_0,135.0,17.64,74.16,8.19
module_0,135.0,17.26,74.49,8.25
module_0,135.0,18.63,73.95,7.42
module_0,135.0,20.68,75.37,3.95
module_0,135.0,21.73,74.52,3.75
module_0,135.0,21.95,71.12,6.93
module_0,135.0,24.11,73.45,2.44
module_0,135.0,24.03,73.62,2.36
module_0,135.0,25.53,71.67,2.79
module_0,135.0,11.51,71.34,17.15
module_0,135.0,9.62,25.59,64.79
module_0,135.0,9.7,36.3,54.0
module_0,135.0,9.62,25.29,65.1
module_0,135.0,9.84,73.23,16.93
module_0,135.0,10.22,57.84,31.95
module_0,135.0,9.78,43.23,46.99
module_0,135.0,9.7,43.89,46.41
module_0,135.0,9.7,49.89,40.41
module_0,135.0,9.92,67.12,22.96
module_0,135.0,10.58,64.44,24.99
module_0,135.0,10.33,56.96,32.71
module_0,135.0,10.14,57.23,32.63
module_0,135.0,10.16,63.56,26.27
module_0,135.0,10.47,72.79,16.74
module_0,135.0,11.64,73.56,14.79
module_0,135.0,11.12,69.26,19.62
module_0,135.0,10.93,66.96,22.11
module_0,135.0,11.1,69.84,19.07
module_0,135.0,11.51,73.42,15.07
module_0,135.0,12.88,78.52,8.6
module_0,135.0,12.22,77.01,10.77
module_0,135.0,12.14,76.25,11.62
module_0,135.0,12.19,75.37,12.44
module_0,135.0,12.82,76.99,10.19
module_0,135.0,9.62,19.84,70.55
module_0,135.0,9.62,17.04,73.34
module_0,135.0,9.62,16.44,73.95
module_0,135.0,9.62,16.25,74.14
module_0,135.0,9.62,16.03,74.36
module_0,135.0,9.62,15.78,74.6
module_0,135.0,9.62,15.7,74.68
module_0,135.0,9.62,16.96,73.42
module_0,135.0,34.55,65.45,0.0
module_0,135.0,31.42,68.58,0.0
module_0,135.0,28.55,71.45,0.0
module_0,135.0,25.89,74.0,0.11
module_0,135.0,22.77,76.66,0.58
module_0,135.0,19.67,79.32,1.01
module_0,135.0,16.71,81.48,1.81
module_0,135.0,14.16,82.85,2.99
module_0,135.0,12.79,82.55,4.66
module_0,135.0,12.25,81.15,6.6
module_0,135.0,11.45,77.51,11.04
module_0,135.0,11.29,75.62,13.1
module_0,135.0,11.01,69.32,19.67
module_0,135.0,10.79,63.53,25.67
module_0,135.0,12.08,80.41,7.51
module_0,135.0,11.45,77.64,10.9
module_0,135.0,11.12,73.29,15.59
module_0,135.0,11.01,69.97,19.01
module_0,135.0,10.44,48.9,40.66
module_0,135.0,10.05,32.63,57.32
module_0,135.0,11.21,76.05,12.74
module_0,135.0,11.01,69.89,19.1
module_0,135.0,10.68,63.67,25.64
module_0,135.0,10.44,52.41,37.15
module_0,135.0,10.14,31.04,58.82
module_0,135.0,9.7,21.95,68.36
module_0,135.0,10.74,65.73,23.53
module_0,135.0,10.44,58.68,30.88
module_0,135.0,10.44,55.95,33.62
module_0,135.0,10.19,39.67,50.14
module_0,135.0,10.0,26.44,63.56
module_0,135.0,9.7,20.71,69.59
module_0,135.0,10.33,53.7,35.97
module_0,135.0,10.14,47.48,42.38
module_0,135.0,10.14,45.34,44.52
module_0,135.0,10.08,31.78,58.14
module_0,135.0,9.89,26.41,63.7
module_0,135.0,9.7,22.33,67.97
module_0,135.0,10.08,40.33,49.59
module_0,135.0,9.92,35.34,54.74
module_0,135.0,9.97,35.21,54.82
module_0,135.0,9.78,27.81,62.41
module_0,135.0,9.78,27.1,63.12
module_0,135.0,9.7,28.08,62.22
module_0,135.0,9.78,29.34,60.88
module_0,135.0,9.7,26.19,64.11
module_0,135.0,9.7,26.41,63.89
module_0,135.0,9.7,24.22,66.08
module_0,135.0,9.7,26.66,63.64
module_0,135.0,9.7,34.16,56.14
module_0,135.0,31.32,68.52,0.16
module_0,135.0,30.0,70.0,0.0
module_0,135.0,28.3,71.67,0.03
module_0,135.0,31.42,68.55,0.03
module_0,135.0,34.41,65.59,0.0
module_0,135.0,30.96,68.88,0.16
module_0,135.0,36.82,63.18,0.0
module_0,135.0,38.22,61.78,0.0
module_0,135.0,23.4,76.16,0.44
module_0,135.0,17.48,81.1,1.42
module_0,135.0,15.15,82.33,2.52
module_0,135.0,20.44,78.74,0.82
module_0,135.0,24.55,75.21,0.25
module_0,135.0,14.77,82.52,2.71
module_0,135.0,13.92,82.85,3.23
module_0,135.0,40.74,59.26,0.0
module_0,135.0,34.93,65.07,0.0
module_0,135.0,31.23,68.77,0.0
module_0,135.0,27.62,72.38,0.0
module_0,135.0,24.63,75.26,0.11
module_0,135.0,36.25,63.75,0.0
module_0,135.0,33.95,66.05,0.0
module_0,135.0,26.71,73.29,0.0
module_0,135.0,30.05,69.95,0.0
module_0,135.0,23.7,76.3,0.0
module_0,135.0,20.99,78.27,0.74
module_0,135.0,17.92,80.58,1.51
module_0,135.0,16.68,81.15,2.16
module_0,135.0,12.82,82.49,4.68
module_0,135.0,14.27,82.63,3.1
module_0,135.0,11.59,78.93,9.48
module_0,135.0,11.12,73.75,15.12
module_0,135.0,11.12,72.9,15.97
module_0,135.0,12.14,78.27,9.59
module_0,135.0,11.29,74.49,14.22
module_0,135.0,11.26,76.16,12.58
module_0,135.0,20.93,78.52,0.55
module_0,135.0,12.74,82.47,4.79
module_0,135.0,11.42,77.62,10.96
module_0,135.0,10.93,70.58,18.49
module_0,135.0,12.19,80.79,7.01
module_0,135.0,10.55,62.14,27.32
module_0,135.0,10.27,50.58,39.15
module_0,135.0,10.0,39.51,50.49
module_0,135.0,9.7,24.66,65.64
module_0,135.0,9.89,33.29,56.82
module_0,135.0,9.7,22.16,68.14
module_0,135.0,9.7,21.04,69.26
module_0,135.0,9.64,20.85,69.51
module_0,135.0,9.62,19.95,70.44
module_0,135.0,9.64,20.25,70.11
module_0,135.0,9.7,23.12,67.18
module_0,135.0,9.62,20.0,70.38
module_0,135.0,11.04,65.56,23.4
module_0,135.0,10.0,39.37,50.63
module_0,135.0,9.7,27.07,63.23
module_0,135.0,9.62,19.4,70.99
module_0,135.0,9.62,22.71,67.67
module_0,135.0,9.62,22.03,68.36
module_0,135.0,9.62,18.19,72.19
module_0,135.0,9.62,18.41,71.97
module_0,135.0,12.58,79.64,7.78
module_0,135.0,9.64,23.12,67.23
module_0,135.0,9.64,23.15,67.21
module_0,135.0,9.62,21.12,69.26
module_0,135.0,9.7,28.19,62.11
module_0,135.0,9.7,34.66,55.64
module_0,135.0,9.67,23.92,66.41
module_0,135.0,10.0,54.38,35.62
module_0,135.0,9.78,46.11,44.11
module_0,135.0,9.81,46.68,43.51
module_0,135.0,9.7,32.11,58.19
module_0,135.0,9.62,22.11,68.27
module_0,135.0,9.64,21.23,69.12
module_0,135.0,23.56,71.56,4.88
module_0,135.0,20.08,79.15,0.77
module_0,135.0,22.96,77.04,0.0
module_0,135.0,17.7,73.1,9.21
module_0,135.0,16.08,73.97,9.95
module_0,135.0,17.1,76.47,6.44
module_0,135.0,18.74,74.85,6.41
module_0,135.0,17.81,72.71,9.48
module_0,135.0,18.74,71.92,9.34
module_0,135.0,22.11,75.07,2.82
module_0,135.0,20.16,74.55,5.29
module_0,135.0,22.11,73.78,4.11
module_0,135.0,26.3,71.64,2.05
module_0,135.0,24.99,72.79,2.22
module_0,135.0,25.95,71.84,2.22
module_0,135.0,11.1,70.93,17.97
module_0,135.0,9.7,37.32,52.99
module_0,135.0,9.62,28.41,61.97
module_0,135.0,9.7,33.89,56.41
module_0,135.0,9.7,50.41,39.89
module_0,135.0,10.52,63.97,25.51
module_0,135.0,10.08,51.15,38.77
module_0,135.0,9.86,47.84,42.3
module_0,135.0,9.84,52.33,37.84
module_0,135.0,9.97,63.97,26.05
module_0,135.0,11.15,69.86,18.99
module_0,135.0,10.6,63.18,26.22
module_0,135.0,10.44,59.86,29.7
module_0,135.0,10.47,64.47,25.07
module_0,135.0,10.6,72.41,16.99
module_0,135.0,12.3,77.1,10.6
module_0,135.0,11.75,74.27,13.97
module_0,135.0,11.45,69.81,18.74
module_0,135.0,11.51,71.01,17.48
module_0,135.0,11.73,73.21,15.07
module_0,135.0,13.34,78.96,7.7
module_0,135.0,12.79,77.37,9.84
module_0,135.0,12.19,77.48,10.33
module_0,135.0,12.41,76.85,10.74
module_0,135.0,12.82,76.66,10.52
module_0,135.0,9.67,30.44,59.89
module_0,135.0,9.62,20.88,69.51
module_0,135.0,9.62,18.49,71.89
module_0,135.0,9.62,17.4,72.99
module_0,135.0,9.62,16.96,73.42
module_0,135.0,9.62,16.88,73.51
module_0,135.0,9.62,17.34,73.04
module_0,135.0,9.62,18.49,71.89
module_0,135.0,33.48,66.52,0.0
module_0,135.0,32.6,67.4,0.0
module_0,135.0,28.77,71.23,0.0
module_0,135.0,25.95,74.0,0.05
module_0,135.0,23.62,76.03,0.36
module_0,135.0,20.22,78.93,0.85
module_0,135.0,17.48,80.93,1.59
module_0,135.0,15.01,82.55,2.44
module_0,135.0,13.32,82.68,4.0
module_0,135.0,12.66,82.47,4.88
module_0,135.0,11.81,79.4,8.79
module_0,135.0,11.29,76.11,12.6
module_0,135.0,11.12,73.15,15.73
module_0,135.0,11.01,69.97,19.01
module_0,135.0,12.41,81.45,6.14
module_0,135.0,11.89,80.08,8.03
module_0,135.0,11.45,76.79,11.75
module_0,135.0,10.93,69.34,19.73
module_0,135.0,10.74,62.14,27.12
module_0,135.0,10.33,45.32,44.36
module_0,135.0,11.56,78.3,10.14
module_0,135.0,11.21,75.81,12.99
module_0,135.0,11.01,70.47,18.52
module_0,135.0,10.66,63.01,26.33
module_0,135.0,10.33,43.12,46.55
module_0,135.0,9.97,25.59,64.44
module_0,135.0,11.01,70.88,18.11
module_0,135.0,10.71,65.48,23.81
module_0,135.0,10.41,54.77,34.82
module_0,135.0,10.36,51.21,38.44
module_0,135.0,10.14,29.62,60.25
module_0,135.0,9.78,22.82,67.4
module_0,135.0,10.44,58.93,30.63
module_0,135.0,10.33,53.34,36.33
module_0,135.0,10.14,43.67,46.19
module_0,135.0,10.14,38.77,51.1
module_0,135.0,10.0,27.51,62.49
module_0,135.0,9.73,23.67,66.6
module_0,135.0,10.14,47.45,42.41
module_0,135.0,10.08,41.53,48.38
module_0,135.0,9.89,32.49,57.62
module_0,135.0,9.92,31.42,58.66
module_0,135.0,9.89,27.37,62.74
module_0,135.0,9.75,26.3,63.95
module_0,135.0,9.89,35.45,54.66
module_0,135.0,9.78,29.51,60.71
module_0,135.0,9.7,24.27,66.03
module_0,135.0,9.7,25.45,64.85
module_0,135.0,9.7,26.41,63.89
module_0,135.0,9.73,30.3,59.97
module_0,135.0,29.92,70.08,0.0
module_0,135.0,26.82,73.07,0.11
module_0,135.0,32.08,67.92,0.0
module_0,135.0,22.27,77.07,0.66
module_0,135.0,16.49,81.89,1.62
module_0,135.0,19.51,79.21,1.29
module_0,135.0,25.45,74.3,0.25
module_0,135.0,11.45,77.01,11.53
module_0,135.0,11.12,73.67,15.21
module_0,135.0,11.12,73.51,15.37
module_0,135.0,13.29,82.96,3.75
module_0,135.0,11.64,78.99,9.37
module_0,135.0,11.07,73.92,15.01
module_0,135.0,12.41,81.48,6.11
module_0,135.0,10.44,58.9,30.66
module_0,135.0,10.14,48.14,41.73
module_0,180.0,9.7,24.55,65.75
module_0,180.0,9.62,16.88,73.51
module_0,180.0,9.62,15.34,75.04
module_0,180.0,9.62,15.07,75.32
module_0,180.0,9.62,15.1,75.29
module_0,180.0,9.62,14.96,75.42
module_0,180.0,9.62,15.37,75.01
module_0,180.0,9.62,18.14,72.25
module_0,180.0,9.89,36.27,53.84
module_0,180.0,10.14,48.0,41.86
module_0,180.0,10.52,59.12,30.36
module_0,180.0,11.15,73.23,15.62
module_0,180.0,11.78,79.45,8.77
module_0,180.0,12.77,82.14,5.1
module_0,180.0,14.05,82.66,3.29
module_0,180.0,15.73,82.19,2.08
module_0,180.0,17.51,81.23,1.26
module_0,180.0,19.95,79.4,0.66
module_0,180.0,22.85,76.85,0.3
module_0,180.0,26.25,73.64,0.11
module_0,180.0,29.45,70.55,0.0
module_0,180.0,33.48,66.52,0.0
module_0,180.0,35.73,64.27,0.0
module_0,180.0,9.78,30.88,59.34
module_0,180.0,10.11,41.95,47.95
module_0,180.0,10.41,53.64,35.95
module_0,180.0,10.85,66.44,22.71
module_0,180.0,11.4,77.45,11.15
module_0,180.0,12.14,81.18,6.68
module_0,180.0,13.07,82.55,4.38
module_0,180.0,9.7,26.82,63.48
module_0,180.0,10.0,37.64,52.36
module_0,180.0,10.22,49.01,40.77
module_0,180.0,10.55,60.08,29.37
module_0,180.0,11.15,73.26,15.59
module_0,180.0,11.62,78.77,9.62
module_0,180.0,12.03,80.36,7.62
module_0,180.0,9.7,26.05,64.25
module_0,180.0,9.92,35.86,54.22
module_0,180.0,10.14,43.29,46.58
module_0,180.0,10.41,52.9,36.68
module_0,180.0,10.66,66.68,22.66
module_0,180.0,11.26,75.59,13.15
module_0,180.0,11.62,78.25,10.14
module_0,180.0,9.7,26.77,63.53
module_0,180.0,9.89,33.1,57.01
module_0,180.0,10.0,37.51,52.49
module_0,180.0,10.14,43.21,46.66
module_0,180.0,10.41,51.34,38.25
module_0,180.0,10.82,64.82,24.36
module_0,180.0,11.32,74.88,13.81
module_0,180.0,9.73,29.42,60.85
module_0,180.0,9.75,31.07,59.18
module_0,180.0,9.75,32.52,57.73
module_0,180.0,9.78,35.29,54.93
module_0,180.0,9.95,41.18,48.88
module_0,180.0,10.41,52.0,37.59
module_0,180.0,11.15,72.68,16.16
module_0,180.0,9.89,38.38,51.73
module_0,180.0,10.19,50.08,39.73
module_0,180.0,9.7,29.23,61.07
module_0,180.0,9.7,24.25,66.05
module_0,180.0,10.55,59.92,29.53
module_0,180.0,11.07,72.6,16.33
module_0,180.0,11.67,78.85,9.48
module_0,180.0,13.48,82.74,3.78
module_0,180.0,14.66,82.9,2.44
module_0,180.0,12.52,81.37,6.11
module_0,180.0,9.64,20.11,70.25
module_0,180.0,9.7,25.15,65.15
module_0,180.0,15.37,82.52,2.11
module_0,180.0,16.14,82.0,1.86
module_0,180.0,17.53,81.21,1.26
module_0,180.0,20.14,79.37,0.49
module_0,180.0,22.58,77.18,0.25
module_0,180.0,25.64,74.27,0.08
module_0,180.0,28.9,71.1,0.0
module_0,180.0,33.45,66.55,0.0
module_0,180.0,31.67,68.25,0.08
module_0,180.0,31.01,68.99,0.0
module_0,180.0,21.1,78.47,0.44
module_0,180.0,24.22,75.75,0.03
module_0,180.0,17.78,80.82,1.4
module_0,180.0,35.56,64.44,0.0
module_0,180.0,31.97,68.03,0.0
module_0,180.0,32.79,67.21,0.0
module_0,180.0,27.73,72.27,0.0
module_0,180.0,14.85,82.49,2.66
module_0,180.0,9.62,18.25,72.14
module_0,180.0,9.62,17.07,73.32
module_0,180.0,9.62,17.34,73.04
module_0,180.0,9.62,17.56,72.82
module_0,180.0,9.64,19.23,71.12
module_0,180.0,9.64,18.66,71.7
module_0,180.0,9.7,20.9,69.4
module_0,180.0,9.78,34.9,55.32
module_0,180.0,9.7,21.92,68.38
module_0,180.0,9.78,31.42,58.79
module_0,180.0,9.7,35.59,54.71
module_0,180.0,9.62,24.05,66.33
module_0,180.0,9.62,24.03,66.36
module_0,180.0,9.64,28.55,61.81
module_0,180.0,9.7,36.9,53.4
module_0,180.0,40.6,59.4,0.0
module_0,180.0,35.32,64.68,0.0
module_0,180.0,42.99,57.01,0.0
module_0,180.0,40.03,59.97,0.0
module_0,180.0,16.99,81.01,2.0
module_0,180.0,11.62,77.95,10.44
module_0,180.0,11.53,77.89,10.58
module_0,180.0,11.1,66.93,21.97
module_0,180.0,11.32,75.04,13.64
module_0,180.0,12.19,79.29,8.52
module_0,180.0,12.47,79.92,7.62
module_0,180.0,11.53,76.22,12.25
module_0,180.0,13.42,82.58,4.0
module_0,180.0,9.7,21.4,68.9
module_0,180.0,30.68,69.32,0.0
module_0,180.0,29.95,69.59,0.47
module_0,180.0,32.41,64.71,2.88
module_0,180.0,25.59,74.41,0.0
module_0,180.0,24.66,72.77,2.58
module_0,180.0,26.03,70.22,3.75
module_0,180.0,20.9,79.1,0.0
module_0,180.0,19.4,77.01,3.59
module_0,180.0,20.79,72.25,6.96
module_0,180.0,18.44,81.56,0.0
module_0,180.0,16.79,79.73,3.48
module_0,180.0,18.93,73.78,7.29
module_0,180.0,25.84,74.16,0.0
module_0,180.0,21.78,78.22,0.0
module_0,180.0,26.74,69.34,3.92
module_0,180.0,12.9,85.89,1.21
module_0,180.0,12.55,84.11,3.34
module_0,180.0,12.49,83.15,4.36
module_0,180.0,13.07,80.3,6.63
module_0,180.0,13.73,79.21,7.07
module_0,180.0,11.78,86.44,1.78
module_0,180.0,11.56,84.33,4.11
module_0,180.0,11.59,80.52,7.89
module_0,180.0,11.92,78.85,9.23
module_0,180.0,12.58,77.32,10.11
module_0,180.0,10.68,86.6,2.71
module_0,180.0,10.44,81.15,8.41
module_0,180.0,10.52,76.38,13.1
module_0,180.0,10.68,73.64,15.67
module_0,180.0,11.4,72.16,16.44
module_0,180.0,9.95,82.22,7.84
module_0,180.0,9.78,71.73,18.49
module_0,180.0,9.84,67.64,22.52
module_0,180.0,10.11,66.19,23.7
module_0,180.0,10.63,66.82,22.55
module_0,180.0,9.7,67.51,22.79
module_0,180.0,9.67,49.23,41.1
module_0,180.0,9.64,48.3,42.05
module_0,180.0,9.7,53.84,36.47
module_0,180.0,11.34,71.92,16.74
module_0,180.0,9.62,15.73,74.66
module_0,180.0,9.62,14.41,75.97
module_0,180.0,9.62,14.49,75.89
module_0,180.0,9.62,14.36,76.03
module_0,180.0,9.62,14.38,76.0
module_0,180.0,9.62,14.19,76.19
module_0,180.0,9.62,14.44,75.95
module_0,180.0,9.62,17.18,73.21
module_0,180.0,9.78,31.73,58.49
module_0,180.0,10.08,41.21,48.71
module_0,180.0,10.41,53.92,35.67
module_0,180.0,10.85,66.66,22.49
module_0,180.0,11.4,77.1,11.51
module_0,180.0,12.16,80.88,6.96
module_0,180.0,13.45,82.66,3.89
module_0,180.0,14.74,82.55,2.71
module_0,180.0,17.12,81.48,1.4
module_0,180.0,19.62,79.64,0.74
module_0,180.0,22.38,77.26,0.36
module_0,180.0,25.26,74.63,0.11
module_0,180.0,29.18,70.82,0.0
module_0,180.0,33.15,66.85,0.0
module_0,180.0,36.85,63.15,0.0
module_0,180.0,9.7,25.75,64.55
module_0,180.0,9.95,35.81,54.25
module_0,180.0,10.14,48.3,41.56
module_0,180.0,10.55,60.05,29.4
module_0,180.0,11.15,73.18,15.67
module_0,180.0,11.73,79.59,8.68
module_0,180.0,12.49,81.62,5.89
module_0,180.0,9.7,24.14,66.16
module_0,180.0,9.89,33.56,56.55
module_0,180.0,10.11,44.19,45.7
module_0,180.0,10.41,54.9,34.68
module_0,180.0,10.82,67.53,21.64
module_0,180.0,11.32,76.66,12.03
module_0,180.0,11.7,79.48,8.82
module_0,180.0,9.7,23.64,66.66
module_0,180.0,9.78,31.01,59.21
module_0,180.0,10.08,38.08,51.84
module_0,180.0,10.19,45.92,43.89
module_0,180.0,10.52,56.36,33.12
module_0,180.0,11.01,70.66,18.33
module_0,180.0,11.48,77.18,11.34
module_0,180.0,9.7,24.58,65.73
module_0,180.0,9.78,30.49,59.73
module_0,180.0,9.92,35.29,54.79
module_0,180.0,10.0,39.26,50.74
module_0,180.0,10.14,45.89,43.97
module_0,180.0,10.52,55.75,33.73
module_0,180.0,11.12,70.05,18.82
module_0,180.0,9.73,29.04,61.23
module_0,180.0,9.7,30.49,59.81
module_0,180.0,9.7,29.04,61.26
module_0,180.0,9.7,30.05,60.25
module_0,180.0,9.7,34.93,55.37
module_0,180.0,10.08,44.55,45.37
module_0,180.0,10.99,64.96,24.05
module_0,180.0,10.0,41.95,48.05
module_0,180.0,10.33,51.7,37.97
module_0,180.0,10.6,63.32,26.08
module_0,180.0,11.32,75.42,13.26
module_0,180.0,11.86,79.84,8.3
module_0,180.0,14.0,82.71,3.29
module_0,180.0,12.88,81.95,5.18
module_0,180.0,16.74,81.75,1.51
module_0,180.0,18.99,80.08,0.93
module_0,180.0,21.84,77.92,0.25
module_0,180.0,24.41,75.42,0.16
module_0,180.0,27.59,72.38,0.03
module_0,180.0,33.97,66.03,0.0
module_0,180.0,30.08,69.92,0.0
module_0,180.0,23.51,76.47,0.03
module_0,180.0,26.96,73.04,0.0
module_0,180.0,20.71,78.9,0.38
module_0,180.0,35.26,64.74,0.0
module_0,180.0,30.38,69.62,0.0
module_0,180.0,9.67,18.49,71.84
module_0,180.0,10.0,41.48,48.52
module_0,180.0,9.64,27.32,63.04
module_0,180.0,9.62,22.88,67.51
module_0,180.0,9.62,24.99,65.4
module_0,180.0,9.62,27.51,62.88
module_0,180.0,10.0,44.49,45.51
module_0,180.0,38.74,61.26,0.0
module_0,180.0,11.81,80.3,7.89
module_0,180.0,11.32,76.19,12.49
module_0,180.0,11.29,74.08,14.63
module_0,180.0,11.4,74.58,14.03
module_0,180.0,31.42,68.58,0.0
module_0,180.0,28.93,70.96,0.11
module_0,180.0,30.0,67.01,2.99
module_0,180.0,25.48,74.52,0.0
module_0,180.0,22.66,75.95,1.4
module_0,180.0,23.23,73.26,3.51
