module,rotation,UDI-f,UDI-a,UDI-e
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,7.48,83.95,8.58
module_2_1,135,7.12,79.84,13.04
module_2_1,135,6.68,68.6,24.71
module_2_1,135,6.38,50.79,42.82
module_2_1,135,6.36,22.77,70.88
module_2_1,135,7.42,82.3,10.27
module_2_1,135,7.12,76.08,16.79
module_2_1,135,6.68,67.32,26
module_2_1,135,6.38,46.93,46.68
module_2_1,135,6.36,19.62,74.03
module_2_1,135,7.51,82.33,10.16
module_2_1,135,7.18,76.96,15.86
module_2_1,135,6.77,67.01,26.22
module_2_1,135,6.44,52.68,40.88
module_2_1,135,6.36,31.67,61.97
module_2_1,135,8.05,83.56,8.38
module_2_1,135,7.29,79.42,13.29
module_2_1,135,6.88,72.96,20.16
module_2_1,135,6.58,61.45,31.97
module_2_1,135,7.51,79.92,12.58
module_2_1,135,8.36,84.63,7.01
module_2_1,135,7.4,79.01,13.59
module_2_1,135,6.9,70.3,22.79
module_2_1,135,6.44,56.63,36.93
module_2_1,135,6.36,28.33,65.32
module_2_1,135,8.85,84.6,6.55
module_2_1,135,8.22,82.36,9.42
module_2_1,135,7.37,76.55,16.08
module_2_1,135,6.55,59.51,33.95
module_2_1,135,6.38,50.49,43.12
module_2_1,135,9.51,85.18,5.32
module_2_1,135,8.99,85.1,5.92
module_2_1,135,8.36,82.44,9.21
module_2_1,135,8.49,79.21,12.3
module_2_1,135,11.34,83.7,4.96
module_2_1,135,28.6,68.68,2.71
module_2_1,135,26.96,70.85,2.19
module_2_1,135,28.66,69.53,1.81
module_2_1,135,30.63,67.92,1.45
module_2_1,135,20.9,75.45,3.64
module_2_1,135,18.74,78.27,2.99
module_2_1,135,20.47,77.78,1.75
module_2_1,135,27.59,70.71,1.7
module_2_1,135,16.96,78.38,4.66
module_2_1,135,15.7,80.58,3.73
module_2_1,135,13.89,79.92,6.19
module_2_1,135,17.21,77.86,4.93
module_2_1,135,16.79,78.27,4.93
module_2_1,135,13.1,80.14,6.77
module_2_1,135,12.52,80.77,6.71
module_2_1,135,18.88,77.48,3.64
module_2_1,135,25.81,70.88,3.32
module_2_1,135,34.22,65.78,0
module_2_1,135,20.22,79.42,0.36
module_2_1,135,44.33,55.67,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,6.36,33.92,59.73
module_2_1,135,6.36,28.27,65.37
module_2_1,135,6.36,34.11,59.53
module_2_1,135,6.36,29.23,64.41
module_2_1,135,6.44,59.34,34.22
module_2_1,135,6.38,48.93,44.68
module_2_1,135,6.38,46.36,47.26
module_2_1,135,6.68,66.63,26.68
module_2_1,135,6.63,66.79,26.58
module_2_1,135,6.52,62.88,30.6
module_2_1,135,7.04,78.22,14.74
module_2_1,135,6.93,75.56,17.51
module_2_1,135,6.99,76.38,16.63
module_2_1,135,7.42,84,8.58
module_2_1,135,7.45,83.01,9.53
module_2_1,135,7.45,82.58,9.97
module_2_1,135,7.92,85.92,6.16
module_2_1,135,8.03,84.82,7.15
module_2_1,135,8.11,85.15,6.74
module_2_1,135,8.74,85.53,5.73
module_2_1,135,14.33,84.49,1.18
module_2_1,135,42.03,57.97,0
module_2_1,135,6.36,33.95,59.7
module_2_1,135,6.36,48.36,45.29
module_2_1,135,6.36,21.78,71.86
module_2_1,135,6.36,19.23,74.41
module_2_1,135,6.36,17.84,75.81
module_2_1,135,6.66,68.55,24.79
module_2_1,135,6.88,74.74,18.38
module_2_1,135,6.47,62.55,30.99
module_2_1,135,7.07,78.82,14.11
module_2_1,135,6.74,71.53,21.73
module_2_1,135,6.36,17.32,76.33
module_2_1,135,6.36,18.44,75.21
module_2_1,135,6.36,19.89,73.75
module_2_1,135,6.36,17.1,76.55
module_2_1,135,6.36,35.21,58.44
module_2_1,135,6.41,52.85,40.74
module_2_1,135,6.63,67.75,25.62
module_2_1,135,6.85,74.55,18.6
module_2_1,135,6.96,78.44,14.6
module_2_1,135,6.36,38.85,54.79
module_2_1,135,7.67,85.97,6.36
module_2_1,135,8.14,86.47,5.4
module_2_1,135,7.7,83.67,8.63
module_2_1,135,8.14,86.41,5.45
module_2_1,135,8.19,87.15,4.66
module_2_1,135,8.19,86.22,5.59
module_2_1,135,8.16,86.6,5.23
module_2_1,135,8.33,85.67,6
module_2_1,135,8.27,85.1,6.63
module_2_1,135,8.19,85.42,6.38
module_2_1,135,8.52,85.95,5.53
module_2_1,135,8.22,86.82,4.96
module_2_1,135,12.9,85.81,1.29
module_2_1,135,7.67,83.23,9.1
module_2_1,135,73.32,26.68,0
module_2_1,135,44.25,55.75,0
module_2_1,135,30.6,69.4,0
module_2_1,135,71.56,28.44,0
module_2_1,135,10.25,86.11,3.64
module_2_1,135,9.23,86.05,4.71
module_2_1,135,13.97,85.32,0.71
module_2_1,135,69.86,30.14,0
module_2_1,135,77.42,22.58,0
module_2_1,135,75.29,24.71,0
module_2_1,135,48.85,51.15,0
module_2_1,135,8.66,85.84,5.51
module_2_1,135,6.49,55.01,38.49
module_2_1,135,6.36,23.67,69.97
module_2_1,135,6.36,20.96,72.68
module_2_1,135,6.36,17.4,76.25
module_2_1,135,6.36,16.82,76.82
module_2_1,135,6.36,22,71.64
module_2_1,135,6.63,62.3,31.07
module_2_1,135,6.44,44.03,49.53
module_2_1,135,6.38,31.56,62.05
module_2_1,135,6.36,22.05,71.59
module_2_1,135,6.36,18.08,75.56
module_2_1,135,6.36,18.25,75.4
module_2_1,135,6.68,65.53,27.78
module_2_1,135,6.49,50.47,43.04
module_2_1,135,6.41,37.53,56.05
module_2_1,135,6.36,26.11,67.53
module_2_1,135,6.36,20.6,73.04
module_2_1,135,6.36,16.49,77.15
module_2_1,135,6.77,70.33,22.9
module_2_1,135,6.55,58.85,34.6
module_2_1,135,6.44,46.05,47.51
module_2_1,135,6.36,35.75,57.89
module_2_1,135,6.36,22.33,71.32
module_2_1,135,6.36,16.79,76.85
module_2_1,135,6.85,77.37,15.78
module_2_1,135,6.63,64.58,28.79
module_2_1,135,6.44,49.62,43.95
module_2_1,135,6.38,36.85,56.77
module_2_1,135,6.36,24.36,69.29
module_2_1,135,6.36,17.34,76.3
module_2_1,135,6.96,78.96,14.08
module_2_1,135,6.74,72,21.26
module_2_1,135,6.49,57.45,36.05
module_2_1,135,6.38,46.44,47.18
module_2_1,135,6.36,29.37,64.27
module_2_1,135,6.36,19.15,74.49
module_2_1,135,7.34,81.42,11.23
module_2_1,135,6.9,77.21,15.89
module_2_1,135,6.63,65.7,27.67
module_2_1,135,6.41,51.62,41.97
module_2_1,135,6.36,33.89,59.75
module_2_1,135,6.36,22.66,70.99
module_2_1,135,8.58,84.08,7.34
module_2_1,135,12.3,86.14,1.56
module_2_1,135,23.51,76.49,0
module_2_1,135,37.26,62.74,0
module_2_1,135,41.97,58.03,0
module_2_1,135,89.64,10.36,0
module_2_1,135,92.25,7.75,0
module_2_1,135,96.79,3.21,0
module_2_1,135,6.96,79.42,13.62
module_2_1,135,6.93,79.32,13.75
module_2_1,135,6.82,74.77,18.41
module_2_1,135,6.79,74.88,18.33
module_2_1,135,6.38,35.89,57.73
module_2_1,135,6.55,59.59,33.86
module_2_1,135,6.36,18.05,75.59
module_2_1,135,6.36,18.82,74.82
module_2_1,135,6.79,75.04,18.16
module_2_1,135,6.85,76.55,16.6
module_2_1,135,8.52,86.03,5.45
module_2_1,135,7.84,83.75,8.41
module_2_1,135,6.88,79.01,14.11
module_2_1,135,7.7,84.19,8.11
module_2_1,135,6.36,17.07,76.58
module_2_1,135,6.36,15.84,77.81
module_2_1,135,6.36,13.26,80.38
module_2_1,135,6.36,13.78,79.86
module_2_1,135,6.36,14.11,79.53
module_2_1,135,6.36,32,61.64
module_2_1,135,6.36,38.66,54.99
module_2_1,135,6.36,16.88,76.77
module_2_1,135,6.36,31.78,61.86
module_2_1,135,6.36,25.97,67.67
module_2_1,135,6.36,17.42,76.22
module_2_1,135,6.36,15.53,78.11
module_2_1,135,6.36,15.56,78.08
module_2_1,135,6.36,15.86,77.78
module_2_1,135,6.36,16.93,76.71
module_2_1,135,6.36,15.56,78.08
module_2_1,135,6.36,14.47,79.18
module_2_1,135,6.36,15.18,78.47
module_2_1,135,6.36,15.21,78.44
module_2_1,135,6.36,14.9,78.74
module_2_1,135,6.36,15.29,78.36
module_2_1,135,6.36,14.96,78.68
module_2_1,135,6.36,15.89,77.75
module_2_1,135,8.9,85.37,5.73
module_2_1,135,11.01,86.25,2.74
module_2_1,135,19.97,80.03,0
module_2_1,135,17.37,82.63,0
module_2_1,135,30.25,69.75,0
module_2_1,135,23.81,76.19,0
module_2_1,135,7.84,82.77,9.4
module_2_1,135,48.08,51.92,0
module_2_1,135,89.84,10.16,0
module_2_1,135,97.53,2.47,0
module_2_1,135,88.74,11.26,0
module_2_1,135,97.4,2.6,0
module_2_1,135,97.4,2.6,0
module_2_1,135,38.58,61.42,0
module_2_1,135,6.68,70.03,23.29
module_2_1,135,6.63,64.85,28.52
module_2_1,135,6.82,74.25,18.93
module_2_1,135,6.99,80.05,12.96
module_2_1,135,6.49,58.41,35.1
module_2_1,135,6.38,45.48,48.14
module_2_1,135,6.36,34.52,59.12
module_2_1,135,6.36,29.92,63.73
module_2_1,135,6.38,41.81,51.81
module_2_1,135,6.41,51.95,41.64
module_2_1,135,6.36,15.89,77.75
module_2_1,135,88.93,11.07,0
module_2_1,135,91.78,8.22,0
module_2_1,135,98.14,1.86,0
module_2_1,135,97.21,2.79,0
module_2_1,135,95.97,4.03,0
module_2_1,135,96.55,3.45,0
module_2_1,135,37.34,62.66,0
module_2_1,135,53.89,46.11,0
module_2_1,135,70,30,0
module_2_1,135,86.6,13.4,0
module_2_1,135,97.48,2.52,0
module_2_1,135,17.59,82.41,0
module_2_1,135,50.14,49.86,0
module_2_1,135,8.14,84.33,7.53
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,7.62,84.44,7.95
module_2_1,135,7.32,81.42,11.26
module_2_1,135,6.82,70.96,22.22
module_2_1,135,6.44,60.88,32.68
module_2_1,135,6.36,39.15,54.49
module_2_1,135,7.45,83.29,9.26
module_2_1,135,7.29,79.64,13.07
module_2_1,135,6.82,70.9,22.27
module_2_1,135,6.44,54.47,39.1
module_2_1,135,6.36,26.71,66.93
module_2_1,135,7.42,83.18,9.4
module_2_1,135,7.4,80.52,12.08
module_2_1,135,6.88,71.12,22
module_2_1,135,6.49,57.81,35.7
module_2_1,135,6.36,32.52,61.12
module_2_1,135,7.81,83.62,8.58
module_2_1,135,7.4,81.04,11.56
module_2_1,135,6.93,72.71,20.36
module_2_1,135,6.63,64.68,28.68
module_2_1,135,6.63,69.29,24.08
module_2_1,135,8.36,84.38,7.26
module_2_1,135,8,83.59,8.41
module_2_1,135,7.04,76.05,16.9
module_2_1,135,6.63,63.18,30.19
module_2_1,135,6.38,46.3,47.32
module_2_1,135,8.74,84.6,6.66
module_2_1,135,8.41,82.93,8.66
module_2_1,135,7.4,78.93,13.67
module_2_1,135,6.85,70.08,23.07
module_2_1,135,6.36,41.95,51.7
module_2_1,135,9.86,85.26,4.88
module_2_1,135,9.04,84.41,6.55
module_2_1,135,8.3,81.7,10
module_2_1,135,7.89,77.97,14.14
module_2_1,135,8,75.45,16.55
module_2_1,135,28.55,68.9,2.55
module_2_1,135,24.08,73.48,2.44
module_2_1,135,22.68,75.34,1.97
module_2_1,135,35.32,63.51,1.18
module_2_1,135,20.52,75.81,3.67
module_2_1,135,18.08,78.66,3.26
module_2_1,135,17.62,79.48,2.9
module_2_1,135,19.34,77.84,2.82
module_2_1,135,16.6,78.33,5.07
module_2_1,135,14.68,80.96,4.36
module_2_1,135,14.9,80.63,4.47
module_2_1,135,16,78.25,5.75
module_2_1,135,27.56,68.6,3.84
module_2_1,135,13.21,78.63,8.16
module_2_1,135,12.49,80.33,7.18
module_2_1,135,17.18,79.92,2.9
module_2_1,135,69.32,30.68,0
module_2_1,135,20.38,74.99,4.63
module_2_1,135,38.33,61.67,0
module_2_1,135,57.92,42.08,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,6.36,44.6,49.04
module_2_1,135,6.36,35.62,58.03
module_2_1,135,6.36,26.16,67.48
module_2_1,135,6.41,54.96,38.63
module_2_1,135,6.41,54.9,38.68
module_2_1,135,6.41,52,41.59
module_2_1,135,6.6,66.41,26.99
module_2_1,135,6.55,62.49,30.96
module_2_1,135,6.63,66.27,27.1
module_2_1,135,6.93,74.41,18.66
module_2_1,135,6.85,72.66,20.49
module_2_1,135,6.85,73.56,19.59
module_2_1,135,7.32,82.22,10.47
module_2_1,135,7.21,81.89,10.9
module_2_1,135,7.21,81.15,11.64
module_2_1,135,7.86,85.53,6.6
module_2_1,135,7.59,84.41,8
module_2_1,135,7.78,84.44,7.78
module_2_1,135,8.25,84.63,7.12
module_2_1,135,9.64,85.92,4.44
module_2_1,135,37.21,62.79,0
module_2_1,135,6.38,50.49,43.12
module_2_1,135,6.36,19.34,74.3
module_2_1,135,6.47,60.55,32.99
module_2_1,135,7.18,81.01,11.81
module_2_1,135,6.36,20.27,73.37
module_2_1,135,6.38,49.56,44.05
module_2_1,135,6.55,61.29,32.16
module_2_1,135,7.18,81.45,11.37
module_2_1,135,7.4,83.51,9.1
module_2_1,135,6.6,63.45,29.95
module_2_1,135,6.41,35.92,57.67
module_2_1,135,6.36,18.68,74.96
module_2_1,135,6.36,15.92,77.73
module_2_1,135,6.36,15.37,78.27
module_2_1,135,6.36,20.16,73.48
module_2_1,135,6.68,66.52,26.79
module_2_1,135,6.47,46.77,46.77
module_2_1,135,6.38,31.29,62.33
module_2_1,135,6.36,25.42,68.22
module_2_1,135,6.36,20.08,73.56
module_2_1,135,6.36,18.16,75.48
module_2_1,135,6.77,71.59,21.64
module_2_1,135,6.58,59.59,33.84
module_2_1,135,6.44,45.12,48.44
module_2_1,135,6.38,34.03,59.59
module_2_1,135,6.36,21.26,72.38
module_2_1,135,6.36,18.36,75.29
module_2_1,135,6.79,74.05,19.15
module_2_1,135,6.63,63.23,30.14
module_2_1,135,6.44,48.85,44.71
module_2_1,135,6.38,37.81,55.81
module_2_1,135,6.36,23.84,69.81
module_2_1,135,6.36,18.58,75.07
module_2_1,135,6.85,76.55,16.6
module_2_1,135,6.68,67.51,25.81
module_2_1,135,6.49,56.55,36.96
module_2_1,135,6.38,42.6,51.01
module_2_1,135,6.36,30.41,63.23
module_2_1,135,6.36,19.29,74.36
module_2_1,135,7.18,80.9,11.92
module_2_1,135,6.85,75.78,17.37
module_2_1,135,6.63,64.88,28.49
module_2_1,135,6.41,48.52,45.07
module_2_1,135,6.36,32.16,61.48
module_2_1,135,6.36,21.53,72.11
module_2_1,135,7.29,81.7,11.01
module_2_1,135,6.9,79.29,13.81
module_2_1,135,6.66,68.77,24.58
module_2_1,135,6.44,54.99,38.58
module_2_1,135,6.38,43.1,50.52
module_2_1,135,6.36,28.19,65.45
module_2_1,135,7.84,82.68,9.48
module_2_1,135,13.73,85.86,0.41
module_2_1,135,19.18,80.82,0
module_2_1,135,32.99,67.01,0
module_2_1,135,60.71,39.29,0
module_2_1,135,75.18,24.82,0
module_2_1,135,96.77,3.23,0
module_2_1,135,96.16,3.84,0
module_2_1,135,6.82,75.48,17.7
module_2_1,135,6.79,73.64,19.56
module_2_1,135,6.79,75.07,18.14
module_2_1,135,6.85,76.96,16.19
module_2_1,135,7.62,82.63,9.75
module_2_1,135,7.64,83.37,8.99
module_2_1,135,7.01,80.33,12.66
module_2_1,135,12.44,86.16,1.4
module_2_1,135,16.79,83.21,0
module_2_1,135,36.11,63.89,0
module_2_1,135,44.05,55.95,0
module_2_1,135,89.07,10.93,0
module_2_1,135,95.4,4.6,0
module_2_1,135,86.03,13.97,0
