21 Mar 07:00,21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Jun 04:00,21 Jun 05:00,21 Jun 06:00,21 Jun 07:00,21 Jun 08:00,21 Jun 09:00,21 Jun 10:00,21 Jun 11:00,21 Jun 12:00,21 Jun 13:00,21 Jun 14:00,21 Jun 15:00,21 Jun 16:00,21 Jun 17:00,21 Jun 18:00,21 Jun 19:00,21 Jun 20:00,21 Jun 21:00,21 Sep 07:00,21 Sep 08:00,21 Sep 09:00,21 Sep 10:00,21 Sep 11:00,21 Sep 12:00,21 Sep 13:00,21 Sep 14:00,21 Sep 15:00,21 Sep 16:00,21 Sep 17:00,21 Sep 18:00,21 Dec 09:00,21 Dec 10:00,21 Dec 11:00,21 Dec 12:00,21 Dec 13:00,21 Dec 14:00,21 Dec 15:00
0.045371,0.160769,0.298005,0.417767,0.492676,0.514287,0.44415,0.283351,0.042754,0.034901,0.026564,0.015551,0,0.033859,0.094395,0.169802,0.226288,0.253092,0.248974,0.264934,0.265068,0.131929,0.099795,0.077653,0.055614,0.04046,0.03293,0.025169,0.014135,0.00314,0.059999,0.194465,0.300215,0.351987,0.377583,0.366438,0.277303,0.11908,0.046162,0.040527,0.027328,0.010507,0,0.02495,0.051443,0.06515,0.051076,0.032154,0.015637
0.044725,0.159082,0.295462,0.414466,0.488487,0.509133,0.438117,0.27753,0.038274,0.031304,0.02377,0.014065,0,0.032657,0.091857,0.165487,0.22134,0.246461,0.239709,0.251926,0.212961,0.115757,0.087402,0.067951,0.048603,0.035839,0.029567,0.022703,0.012509,0.002802,0.058855,0.192569,0.297388,0.348182,0.372339,0.360252,0.271227,0.113565,0.041332,0.036343,0.024489,0.009478,0,0.023959,0.04901,0.061478,0.043842,0.026824,0.013996
0.043986,0.157005,0.291828,0.408799,0.480125,0.498201,0.278927,0.040524,0.032328,0.02753,0.021291,0.012771,0,0.031352,0.08908,0.160621,0.215014,0.236539,0.221842,0.138112,0.11031,0.093037,0.073507,0.059235,0.043183,0.032269,0.026777,0.020551,0.011245,0.002522,0.057623,0.190163,0.293182,0.341373,0.361656,0.301231,0.139062,0.037726,0.035327,0.032087,0.021898,0.008598,0,0.02243,0.04535,0.056411,0.038919,0.023171,0.012307
0.044573,0.158661,0.29463,0.412909,0.485519,0.503973,0.284737,0.045711,0.036056,0.030343,0.023372,0.013917,0,0.032401,0.091338,0.164638,0.220264,0.244665,0.236198,0.236828,0.140073,0.105619,0.08257,0.06613,0.048013,0.035464,0.029158,0.022327,0.012406,0.002775,0.058641,0.192071,0.296397,0.346221,0.368286,0.30786,0.144779,0.042515,0.039276,0.035349,0.024048,0.009376,0,0.023462,0.047815,0.059925,0.045869,0.028176,0.013624
0.043991,0.157111,0.291989,0.408776,0.479166,0.351417,0.277505,0.04017,0.032406,0.027796,0.021639,0.012994,0,0.031283,0.089056,0.160902,0.215789,0.238227,0.225602,0.160264,0.112495,0.094189,0.0749,0.060645,0.044275,0.032837,0.027031,0.020676,0.011476,0.002573,0.057709,0.190292,0.29336,0.341266,0.360158,0.208641,0.137985,0.037543,0.035502,0.032432,0.022204,0.008742,0,0.022192,0.044895,0.055958,0.038602,0.023067,0.012464
0.042615,0.153108,0.284799,0.350812,0.316099,0.286128,0.036486,0.029694,0.025076,0.022049,0.017253,0.010508,0,0.02898,0.084036,0.151863,0.203711,0.219276,0.146796,0.091496,0.08082,0.068933,0.055799,0.046055,0.03407,0.02597,0.021806,0.016719,0.008952,0.002025,0.055367,0.185621,0.28499,0.297399,0.261742,0.153128,0.034191,0.027981,0.027609,0.025631,0.017603,0.007055,0,0.019403,0.03842,0.043871,0.025366,0.017684,0.009672
0.045677,0.161427,0.299001,0.4192,0.494808,0.517424,0.496619,0.335263,0.044566,0.036075,0.027343,0.015957,0,0.035946,0.09662,0.17155,0.228317,0.255939,0.253788,0.273024,0.295006,0.20572,0.109771,0.0818,0.057232,0.041189,0.033438,0.025577,0.014482,0.003229,0.060469,0.195199,0.301347,0.353721,0.380461,0.370521,0.328467,0.12199,0.047978,0.041775,0.028061,0.010773,0,0.025182,0.052086,0.066033,0.048253,0.030277,0.016184
0.046887,0.16463,0.3038,0.425299,0.502358,0.526576,0.458714,0.117967,0.053833,0.044141,0.033458,0.018836,0,0.036624,0.100111,0.179323,0.237119,0.267624,0.269174,0.293105,0.327036,0.294152,0.209832,0.138636,0.076616,0.052008,0.040904,0.031134,0.017582,0.00386,0.062569,0.198798,0.306648,0.360666,0.389827,0.381483,0.271354,0.064937,0.058294,0.05102,0.034085,0.012832,0,0.027214,0.056735,0.07384,0.061558,0.037753,0.019387
0.048066,0.167305,0.307518,0.429833,0.507973,0.53411,0.517917,0.385959,0.065558,0.052614,0.039193,0.021026,0,0.038557,0.104034,0.18549,0.243604,0.275742,0.278815,0.304178,0.342188,0.315177,0.248247,0.191359,0.141964,0.063708,0.049185,0.037042,0.019882,0.004288,0.064272,0.201737,0.310671,0.365733,0.396675,0.390727,0.350599,0.167546,0.070571,0.060282,0.039559,0.014553,0,0.029149,0.060849,0.079488,0.067845,0.045323,0.021914
0.046611,0.163973,0.302814,0.423965,0.500476,0.523727,0.405906,0.06503,0.051276,0.042499,0.032406,0.018399,0,0.03616,0.099175,0.177856,0.235535,0.265597,0.266621,0.289838,0.321875,0.280188,0.203192,0.134439,0.073959,0.050261,0.039537,0.030103,0.017102,0.003765,0.06215,0.198065,0.30556,0.359142,0.387483,0.377938,0.219656,0.061175,0.055726,0.049259,0.033055,0.012499,0,0.026627,0.055395,0.070722,0.056205,0.036277,0.01879
0.04816,0.167845,0.308397,0.430875,0.509096,0.535235,0.518929,0.360254,0.067285,0.055062,0.041462,0.021926,0,0.038877,0.104591,0.186782,0.245129,0.277978,0.281548,0.307228,0.3463,0.321157,0.265788,0.247384,0.151201,0.070653,0.054372,0.040204,0.020784,0.004441,0.064504,0.202368,0.311639,0.3669,0.398054,0.392079,0.35156,0.147116,0.072961,0.063323,0.041791,0.015295,0,0.029535,0.061643,0.08042,0.068491,0.043662,0.022595
0.045749,0.162211,0.300392,0.420817,0.496066,0.516808,0.169931,0.056934,0.045512,0.038157,0.029347,0.017077,0,0.034871,0.096373,0.173621,0.231067,0.260164,0.259821,0.281528,0.310123,0.265152,0.187155,0.110148,0.06424,0.045109,0.036454,0.028135,0.015799,0.003485,0.060866,0.196147,0.302905,0.355521,0.381888,0.331297,0.120065,0.053789,0.049739,0.04455,0.030198,0.011544,0,0.025465,0.052512,0.066198,0.047952,0.030361,0.017151
0.046389,0.163815,0.302752,0.423862,0.500087,0.522505,0.226764,0.114414,0.051878,0.042951,0.032784,0.018615,0,0.036034,0.09881,0.17768,0.235531,0.265908,0.267108,0.290487,0.323441,0.290206,0.206717,0.136434,0.075135,0.05101,0.040109,0.030564,0.017378,0.003815,0.061977,0.197939,0.305514,0.359022,0.386979,0.338438,0.176003,0.061997,0.056435,0.049852,0.033468,0.012638,0,0.026505,0.055106,0.07022,0.055744,0.036213,0.018976
0.047566,0.166213,0.306065,0.428187,0.506179,0.532149,0.515697,0.383384,0.062693,0.049798,0.03703,0.020212,0,0.037794,0.1025,0.183134,0.241172,0.272765,0.275455,0.300597,0.337823,0.309665,0.241028,0.153975,0.087387,0.058466,0.045096,0.033871,0.018974,0.004136,0.06362,0.200549,0.309128,0.363952,0.394592,0.388471,0.348324,0.164858,0.067229,0.057013,0.037438,0.013868,0,0.028415,0.059495,0.077888,0.066283,0.044009,0.021158
0.042303,0.152542,0.284421,0.350637,0.31483,0.081604,0.033763,0.027882,0.023595,0.020678,0.016082,0.009756,0,0.027944,0.081911,0.148813,0.201781,0.220261,0.201983,0.134568,0.086424,0.069539,0.053906,0.043471,0.03187,0.024281,0.020461,0.015684,0.008141,0.001847,0.054831,0.185064,0.2847,0.297197,0.234353,0.044632,0.031815,0.026215,0.025894,0.023943,0.016364,0.006574,0,0.018808,0.036882,0.041654,0.023521,0.016441,0.008958
0.044245,0.15789,0.293395,0.410748,0.387348,0.303676,0.052251,0.042028,0.034233,0.029228,0.022603,0.013477,0,0.031722,0.089942,0.162551,0.218386,0.243204,0.236723,0.250962,0.251495,0.140307,0.090159,0.067391,0.046938,0.033987,0.027871,0.021416,0.011876,0.002674,0.058162,0.191209,0.294995,0.343575,0.282475,0.173244,0.049094,0.039497,0.037424,0.034002,0.023156,0.009062,0,0.022398,0.045386,0.056566,0.039075,0.023653,0.013125
0.044501,0.158991,0.295569,0.41451,0.487563,0.304734,0.159634,0.047883,0.037763,0.031529,0.024124,0.014316,0,0.032564,0.09151,0.165414,0.221809,0.248238,0.244566,0.263177,0.285281,0.234954,0.133884,0.072978,0.050189,0.036379,0.029938,0.023106,0.012772,0.00286,0.058715,0.192533,0.297557,0.348239,0.345641,0.213922,0.110188,0.044858,0.04111,0.036736,0.024871,0.009624,0,0.023458,0.047706,0.059509,0.041951,0.025835,0.014202
0.045149,0.16064,0.297944,0.41737,0.49086,0.308443,0.16366,0.051908,0.041411,0.034811,0.026826,0.015798,0,0.033797,0.094096,0.169746,0.226622,0.254344,0.252243,0.27235,0.298027,0.250645,0.148251,0.083463,0.05717,0.040932,0.033416,0.025827,0.014444,0.003202,0.059846,0.194372,0.300156,0.351469,0.349713,0.218367,0.114222,0.048919,0.045247,0.040673,0.027652,0.01065,0,0.024293,0.049638,0.062234,0.044545,0.027938,0.01572
0.044492,0.158591,0.294695,0.41307,0.485137,0.35701,0.05439,0.043454,0.035281,0.030074,0.02325,0.013863,0,0.032171,0.09087,0.16411,0.220296,0.245998,0.241158,0.257008,0.257177,0.144241,0.092826,0.069387,0.048351,0.035041,0.028755,0.02212,0.012281,0.00276,0.058559,0.192027,0.296529,0.346466,0.367719,0.176804,0.050999,0.040818,0.038578,0.035048,0.023884,0.009324,0,0.022986,0.046664,0.058041,0.040251,0.024453,0.013556
0.04318,0.155042,0.288896,0.404371,0.3779,0.089704,0.040538,0.033273,0.027761,0.024078,0.018691,0.011291,0,0.029638,0.085458,0.154861,0.209431,0.231694,0.221244,0.222492,0.162634,0.112715,0.068874,0.052748,0.037677,0.02815,0.023518,0.018092,0.00965,0.002183,0.056305,0.187976,0.289923,0.336059,0.244882,0.053721,0.038216,0.031323,0.030438,0.027986,0.019123,0.007595,0,0.020335,0.040234,0.045845,0.027161,0.019132,0.010645
0.042566,0.153267,0.28557,0.352362,0.317861,0.287349,0.037026,0.029745,0.024855,0.021709,0.016926,0.01032,0,0.028521,0.083274,0.15125,0.204535,0.223188,0.204774,0.136565,0.087952,0.071425,0.056062,0.045513,0.033392,0.025359,0.021281,0.016299,0.008665,0.001971,0.055307,0.185888,0.286003,0.299269,0.263809,0.154397,0.034597,0.02793,0.027292,0.025196,0.01725,0.006927,0,0.019426,0.038534,0.043949,0.025305,0.017541,0.009541
0.048189,0.167591,0.307896,0.430266,0.508484,0.534733,0.518721,0.387008,0.066855,0.054077,0.04045,0.02147,0,0.038776,0.104496,0.186271,0.244406,0.276761,0.280037,0.305543,0.344041,0.317762,0.25187,0.196599,0.178573,0.067532,0.051068,0.037755,0.02026,0.00436,0.064478,0.202049,0.311082,0.36623,0.397326,0.391505,0.351448,0.168674,0.072096,0.061983,0.040704,0.014904,0,0.029296,0.061228,0.080045,0.068425,0.045855,0.022302
0.007228,0.01788,0.027063,0.036221,0.04728,0.261543,0.493038,0.442103,0.34117,0.156047,0.034054,0.013815,0,0.011983,0.025244,0.042188,0.048763,0.063359,0.081207,0.098922,0.18521,0.260931,0.231364,0.230331,0.239347,0.147933,0.052778,0.029366,0.013461,0.00275,0.011228,0.020031,0.029996,0.041267,0.083254,0.260189,0.329207,0.268077,0.214073,0.08611,0.03241,0.01035,0,0.015536,0.038745,0.057738,0.053547,0.040816,0.015683
0.009375,0.024779,0.11615,0.265179,0.426002,0.514055,0.505343,0.449066,0.257567,0.159217,0.03696,0.016014,0,0.014978,0.031925,0.053961,0.063668,0.082509,0.106151,0.136589,0.278408,0.285008,0.246253,0.240016,0.244588,0.135625,0.046766,0.032492,0.01572,0.003253,0.014543,0.02828,0.114755,0.277517,0.366493,0.369923,0.339974,0.260298,0.17717,0.090483,0.035819,0.011763,0,0.02108,0.047862,0.066849,0.06025,0.044929,0.018042
0.008541,0.022079,0.0349,0.077204,0.266521,0.459808,0.503417,0.448973,0.345938,0.159704,0.03678,0.015794,0,0.014278,0.030788,0.053042,0.06365,0.082997,0.108443,0.156298,0.278949,0.284198,0.245138,0.238897,0.243706,0.149754,0.053298,0.029795,0.01516,0.003186,0.013544,0.024991,0.057344,0.065194,0.25595,0.365924,0.338516,0.274418,0.219246,0.090483,0.035284,0.011508,0,0.018821,0.04475,0.064537,0.058896,0.044429,0.017865
0.007594,0.020058,0.031877,0.043865,0.057421,0.416691,0.500123,0.445283,0.341514,0.154773,0.033066,0.014539,0,0.012642,0.027482,0.048696,0.062149,0.116097,0.183948,0.242568,0.293119,0.280561,0.23812,0.228806,0.193296,0.125223,0.037541,0.025319,0.013971,0.002975,0.012401,0.022794,0.035791,0.050485,0.096199,0.362253,0.335225,0.270621,0.213976,0.084767,0.031736,0.010445,0,0.016185,0.041101,0.061206,0.056133,0.042287,0.016807
0.010362,0.028328,0.122187,0.272908,0.434041,0.520517,0.509655,0.451483,0.258293,0.158977,0.037183,0.017435,0,0.016814,0.037707,0.068567,0.105351,0.142337,0.211234,0.268175,0.31619,0.299027,0.252205,0.240111,0.201636,0.131906,0.043333,0.029913,0.016656,0.003568,0.016592,0.032475,0.121631,0.286373,0.376122,0.377084,0.343789,0.26245,0.177755,0.090445,0.036288,0.012344,0,0.021849,0.050078,0.069922,0.062641,0.046509,0.019414
0.00888,0.024373,0.039689,0.101703,0.42413,0.516332,0.506169,0.448909,0.34361,0.155883,0.033744,0.01567,0,0.014487,0.032379,0.059714,0.123994,0.214861,0.21432,0.263558,0.309259,0.290952,0.24384,0.230769,0.167823,0.054338,0.036935,0.025786,0.014924,0.003232,0.014549,0.027919,0.044686,0.093905,0.347723,0.372669,0.340512,0.273893,0.216196,0.086185,0.032708,0.011036,0,0.018942,0.046045,0.066241,0.059762,0.044557,0.018044
0.008264,0.02274,0.037754,0.099277,0.214671,0.472488,0.502676,0.445365,0.305984,0.045898,0.03138,0.014649,0,0.013263,0.029163,0.052739,0.070494,0.186685,0.21993,0.258023,0.302707,0.284143,0.236749,0.222903,0.130646,0.067637,0.046439,0.026299,0.014136,0.003028,0.013463,0.026129,0.042695,0.090801,0.186756,0.367975,0.337129,0.270213,0.175542,0.050738,0.030698,0.010428,0,0.018032,0.043827,0.063546,0.05745,0.042699,0.016939
0.010374,0.029021,0.048191,0.323475,0.491553,0.521071,0.507609,0.420166,0.218677,0.04717,0.033473,0.016847,0,0.016752,0.038221,0.07173,0.157965,0.232077,0.243,0.276448,0.318218,0.296092,0.24499,0.228526,0.133241,0.053638,0.039082,0.028409,0.016126,0.003497,0.016818,0.033383,0.072704,0.321443,0.379455,0.377156,0.341146,0.235795,0.135102,0.053181,0.033227,0.011706,0,0.021713,0.049957,0.069276,0.061117,0.042512,0.018711
0.008509,0.023722,0.039502,0.101921,0.423341,0.514327,0.502957,0.444253,0.304019,0.043701,0.029648,0.014283,0,0.013624,0.030472,0.056599,0.121532,0.213931,0.225202,0.260857,0.302974,0.280955,0.22978,0.184521,0.074969,0.062755,0.043871,0.024861,0.013541,0.002947,0.013847,0.02731,0.044668,0.093965,0.346369,0.369988,0.337017,0.26881,0.173201,0.048309,0.029211,0.010037,0,0.018687,0.045061,0.064358,0.057598,0.042435,0.016548
0.008699,0.025266,0.167984,0.373463,0.485156,0.514099,0.500275,0.439277,0.242015,0.038493,0.026846,0.0132,0,0.012972,0.028846,0.053112,0.073969,0.192037,0.224133,0.258235,0.296069,0.268708,0.203728,0.11176,0.066183,0.061108,0.044163,0.025168,0.012605,0.002704,0.013812,0.047402,0.210677,0.327595,0.371507,0.368765,0.333809,0.263191,0.127463,0.043113,0.02694,0.009384,0,0.019918,0.046078,0.063827,0.056277,0.040835,0.015219
0.010369,0.030429,0.175139,0.409574,0.489487,0.516337,0.500369,0.410149,0.151434,0.037123,0.027005,0.01431,0,0.015001,0.034902,0.068054,0.182585,0.23194,0.238541,0.267295,0.302573,0.272911,0.205658,0.112133,0.06488,0.044188,0.034393,0.0254,0.013477,0.002929,0.016439,0.05324,0.236467,0.344917,0.375948,0.370896,0.333326,0.225077,0.083469,0.042483,0.027416,0.009918,0,0.021629,0.048248,0.065411,0.056591,0.03602,0.015775
0.008866,0.025668,0.168204,0.372799,0.483189,0.51039,0.49402,0.362449,0.132264,0.034406,0.025002,0.012616,0,0.013175,0.029524,0.055249,0.122069,0.214872,0.222176,0.250892,0.281322,0.245781,0.142011,0.082519,0.093269,0.061167,0.04453,0.025374,0.012054,0.002545,0.013831,0.047826,0.210713,0.326516,0.368621,0.363798,0.326856,0.158397,0.088972,0.039342,0.025474,0.009006,0,0.019949,0.045356,0.061874,0.053734,0.036183,0.013927
0.008438,0.024043,0.16564,0.369932,0.480171,0.507253,0.491088,0.3607,0.132189,0.035104,0.025483,0.012177,0,0.012604,0.027405,0.049114,0.067281,0.18199,0.208261,0.236316,0.263148,0.184757,0.103865,0.126593,0.147147,0.064664,0.045961,0.025876,0.011878,0.002445,0.012959,0.045915,0.207888,0.323278,0.364823,0.359996,0.324103,0.156951,0.089157,0.040062,0.025754,0.008884,0,0.019717,0.044582,0.06064,0.052733,0.035573,0.013452
0.009349,0.027196,0.170204,0.403695,0.482443,0.507536,0.489186,0.329535,0.039508,0.031484,0.023626,0.012179,0,0.01344,0.030479,0.057918,0.150233,0.215791,0.218448,0.242216,0.265224,0.182115,0.096865,0.107765,0.139127,0.043913,0.033728,0.024432,0.011663,0.002445,0.014392,0.049531,0.231031,0.338178,0.366904,0.359849,0.321632,0.11664,0.042615,0.036658,0.024241,0.008664,0,0.020627,0.045357,0.060559,0.051642,0.03189,0.013057
0.032902,0.148,0.281415,0.399221,0.472648,0.492975,0.372947,0.033307,0.024061,0.018982,0.013763,0.007737,0,0.013959,0.041999,0.066524,0.165213,0.19992,0.187885,0.184112,0.164476,0.073129,0.052873,0.040444,0.02903,0.021929,0.018575,0.014264,0.00673,0.001484,0.047597,0.180589,0.282402,0.331415,0.353428,0.341358,0.186844,0.030046,0.025702,0.021901,0.014357,0.005386,0,0.019835,0.040284,0.051107,0.036268,0.018042,0.008117
0.03234,0.146701,0.27909,0.39569,0.467441,0.48501,0.136594,0.02603,0.019188,0.015401,0.01131,0.006513,0,0.011575,0.038694,0.116228,0.175302,0.195921,0.181643,0.176405,0.154803,0.062813,0.04394,0.03313,0.023616,0.017835,0.015088,0.01149,0.005353,0.001199,0.046731,0.179088,0.279759,0.327345,0.34701,0.293771,0.087247,0.023657,0.020645,0.017821,0.011727,0.004504,0,0.01801,0.036147,0.040665,0.021764,0.014151,0.006605
0.031502,0.144209,0.275303,0.390945,0.461918,0.479905,0.260913,0.024093,0.01779,0.014245,0.0103,0.005758,0,0.011283,0.035984,0.056014,0.150605,0.150091,0.144002,0.085675,0.06078,0.048713,0.037167,0.029606,0.021719,0.016742,0.014338,0.010938,0.004844,0.001069,0.045367,0.176246,0.275537,0.321878,0.34018,0.280214,0.121533,0.021722,0.019061,0.016401,0.010731,0.004049,0,0.017421,0.03482,0.03916,0.020748,0.013356,0.005895
0.0233,0.135613,0.270667,0.38499,0.35945,0.275432,0.026104,0.019927,0.016123,0.013655,0.010187,0.005828,0,0.017235,0.037775,0.052787,0.053157,0.116964,0.080632,0.05387,0.047111,0.040127,0.033057,0.027928,0.021176,0.016705,0.014448,0.011147,0.005107,0.001114,0.033609,0.172506,0.270509,0.314926,0.248991,0.140821,0.024031,0.018362,0.017569,0.015863,0.010649,0.004066,0,0.016148,0.032108,0.035878,0.018081,0.011944,0.005655
0.030607,0.141159,0.269769,0.382828,0.356505,0.272092,0.022566,0.016381,0.012777,0.010496,0.007531,0.004081,0,0.014315,0.032826,0.10001,0.086692,0.112221,0.073423,0.046135,0.038513,0.031478,0.025278,0.021077,0.015982,0.012643,0.010977,0.008283,0.003279,0.000717,0.043754,0.172614,0.269202,0.312301,0.245335,0.136883,0.020516,0.014794,0.013695,0.011909,0.00773,0.002949,0,0.015251,0.029902,0.032825,0.015147,0.009563,0.004022
0.007066,0.017195,0.026052,0.035566,0.252173,0.299262,0.489828,0.439573,0.339815,0.155059,0.033007,0.01295,0,0.011614,0.024142,0.039375,0.04413,0.056208,0.069891,0.082381,0.111164,0.189076,0.220189,0.225048,0.23696,0.146928,0.052284,0.029006,0.012742,0.002559,0.010705,0.019229,0.028885,0.040625,0.238004,0.257201,0.326003,0.265649,0.212624,0.084752,0.031316,0.009861,0,0.015956,0.03908,0.057116,0.052648,0.040084,0.014788
0.006076,0.014264,0.020821,0.027297,0.036593,0.250192,0.481862,0.433211,0.335688,0.19654,0.052036,0.011285,0,0.009901,0.020345,0.032558,0.035632,0.045119,0.055551,0.065632,0.088791,0.119124,0.167648,0.213755,0.231376,0.143488,0.049333,0.026507,0.010909,0.002151,0.008982,0.015818,0.022857,0.030989,0.070262,0.246713,0.31843,0.259625,0.20838,0.133422,0.035341,0.008768,0,0.01168,0.032986,0.051296,0.048102,0.036974,0.012846
0.008802,0.022759,0.112872,0.261026,0.421249,0.509239,0.501227,0.446358,0.256663,0.203217,0.057496,0.01446,0,0.013551,0.028273,0.04625,0.052901,0.068334,0.087218,0.114189,0.21833,0.265662,0.235523,0.235092,0.244467,0.152403,0.056523,0.032074,0.014062,0.002837,0.01315,0.025927,0.111034,0.272666,0.360417,0.364133,0.336157,0.257681,0.176268,0.141678,0.041212,0.010962,0,0.020633,0.046189,0.064057,0.057901,0.043357,0.016421
0.007784,0.019369,0.030246,0.070852,0.258652,0.451428,0.496382,0.44404,0.342801,0.157257,0.034565,0.013783,0,0.012619,0.026352,0.043166,0.048794,0.062186,0.077786,0.092958,0.142473,0.2555,0.229823,0.230725,0.240446,0.149219,0.054072,0.03035,0.013511,0.002733,0.011795,0.021799,0.051987,0.057663,0.245856,0.356003,0.331998,0.269714,0.215762,0.087259,0.032913,0.010437,0,0.018126,0.042289,0.060571,0.055497,0.042034,0.015794
0.004816,0.011025,0.015686,0.019926,0.025891,0.035125,0.320942,0.374876,0.329326,0.19162,0.048294,0.00924,0,0.007703,0.015752,0.02499,0.027052,0.034331,0.042285,0.050481,0.070627,0.120946,0.187915,0.20323,0.223034,0.137046,0.04382,0.022057,0.008628,0.001686,0.007002,0.012157,0.017111,0.022468,0.031639,0.080244,0.205537,0.250957,0.201513,0.127543,0.031317,0.007314,0,0.00842,0.019306,0.042976,0.041377,0.032436,0.010569
0.005852,0.014441,0.021921,0.029565,0.039872,0.253453,0.385401,0.435175,0.335485,0.15092,0.029733,0.011474,0,0.009587,0.020108,0.033567,0.039249,0.053302,0.073226,0.109749,0.173517,0.245601,0.217616,0.218235,0.229061,0.139162,0.044744,0.023144,0.01088,0.002243,0.009122,0.01619,0.024362,0.033966,0.074795,0.204913,0.267802,0.261375,0.207603,0.079849,0.027831,0.008635,0,0.011196,0.032898,0.051971,0.048524,0.037058,0.013443
0.005703,0.01349,0.019778,0.025989,0.034692,0.246756,0.329236,0.380514,0.332782,0.149717,0.029024,0.010743,0,0.009253,0.019081,0.030746,0.033957,0.043421,0.054191,0.064834,0.089614,0.159357,0.201745,0.211971,0.228025,0.140594,0.047116,0.024931,0.010431,0.002068,0.008523,0.01498,0.021746,0.029532,0.067886,0.196496,0.213048,0.25612,0.205049,0.078446,0.027109,0.008336,0,0.010943,0.031532,0.049462,0.046229,0.035516,0.012335
0.006062,0.015238,0.023622,0.032692,0.045063,0.260439,0.491133,0.439043,0.337385,0.151796,0.030071,0.011845,0,0.009972,0.021003,0.035361,0.041932,0.057988,0.082854,0.195474,0.266258,0.260158,0.224598,0.220911,0.22875,0.122079,0.03441,0.022776,0.01128,0.002354,0.009585,0.017165,0.026429,0.037883,0.08161,0.259165,0.327054,0.264713,0.209425,0.080784,0.028237,0.008801,0,0.011801,0.034587,0.054404,0.050652,0.038456,0.014156
0.004848,0.011343,0.016478,0.021425,0.02854,0.039479,0.375362,0.428121,0.330363,0.146872,0.026635,0.009462,0,0.007837,0.016123,0.02594,0.028589,0.037107,0.04785,0.060892,0.10647,0.221164,0.201905,0.20775,0.222934,0.136099,0.04323,0.021877,0.008874,0.001768,0.007221,0.012573,0.018102,0.024397,0.03535,0.085972,0.258674,0.254828,0.202023,0.075016,0.024584,0.00738,0,0.008619,0.020183,0.044555,0.042856,0.033314,0.011147
0.009622,0.02532,0.117436,0.314696,0.483903,0.516376,0.506404,0.449358,0.223721,0.052698,0.037026,0.01604,0,0.015497,0.032609,0.054047,0.062812,0.082014,0.108351,0.202084,0.290668,0.283395,0.245331,0.240157,0.246214,0.153868,0.058337,0.033943,0.015774,0.003237,0.014733,0.028926,0.116364,0.311451,0.370448,0.372055,0.340813,0.26031,0.140689,0.058821,0.036077,0.011884,0,0.021873,0.049135,0.067852,0.06094,0.045328,0.018026
0.01005,0.027112,0.120495,0.318594,0.488114,0.520191,0.509342,0.45116,0.224401,0.052952,0.0374,0.017218,0,0.016694,0.036274,0.06258,0.075653,0.09894,0.131668,0.244057,0.312154,0.297461,0.252466,0.242501,0.24426,0.134349,0.045042,0.03135,0.016647,0.003528,0.015934,0.031055,0.119881,0.31602,0.375793,0.376598,0.343488,0.262056,0.141481,0.059438,0.036573,0.01232,0,0.021954,0.050103,0.069756,0.062465,0.046306,0.019219
0.010371,0.028003,0.121676,0.319708,0.489015,0.520896,0.509914,0.451651,0.224849,0.0534,0.037821,0.017588,0,0.0173,0.038243,0.067185,0.082221,0.115422,0.137028,0.247279,0.31441,0.299095,0.253618,0.243335,0.244738,0.134627,0.045191,0.031416,0.01683,0.003585,0.016465,0.032054,0.121132,0.317201,0.376832,0.377394,0.344032,0.262567,0.141992,0.059952,0.036948,0.012521,0,0.022118,0.050476,0.070244,0.062886,0.046635,0.019484
0.010138,0.027286,0.12095,0.319504,0.489146,0.520959,0.509817,0.451355,0.22426,0.052451,0.036916,0.017098,0,0.016804,0.036135,0.061539,0.07372,0.097825,0.180674,0.261892,0.313003,0.297784,0.252389,0.241619,0.218768,0.064692,0.046013,0.032796,0.016852,0.003541,0.01598,0.031262,0.12044,0.317056,0.37689,0.377339,0.343893,0.262163,0.141251,0.058908,0.036326,0.012298,0,0.022335,0.050685,0.070225,0.062819,0.046499,0.019218
0.009912,0.0265,0.119725,0.318066,0.487696,0.519689,0.508896,0.450978,0.224496,0.052857,0.037107,0.01662,0,0.015962,0.034008,0.057437,0.068395,0.091416,0.173025,0.254826,0.306849,0.293511,0.250229,0.241331,0.220662,0.082911,0.057407,0.033992,0.016412,0.003404,0.015416,0.030351,0.119064,0.315412,0.37507,0.375828,0.343088,0.261805,0.141461,0.059072,0.036326,0.012163,0,0.022208,0.05018,0.069405,0.062202,0.046188,0.018753
0.010559,0.028904,0.123603,0.322414,0.491596,0.522713,0.510994,0.452114,0.224721,0.052779,0.037223,0.017698,0,0.017407,0.038657,0.068826,0.086509,0.143979,0.216335,0.273883,0.320393,0.301983,0.254402,0.242175,0.217926,0.063048,0.043924,0.031242,0.017076,0.00365,0.016885,0.033183,0.123399,0.320252,0.379765,0.379317,0.344953,0.262927,0.141783,0.059308,0.036556,0.012522,0,0.022458,0.051227,0.071093,0.063486,0.046971,0.01972
